"","country","siffra","cowcode","ccode_qog","year","fhadd","revpol2","fhpol","ifhpol","regime1ny","regime1nyrobust","regimeny","regimenyrobust","mon","monrobust","mil","milrobust","mul","mulrobust","onep","oneprobust","nop","noprobust","partsz","partsz1","yrindep","yrterm","regstart","regstartrobust","lagregime1ny","lagregime1nyrobust","lagregimeny","lagregimenyrobust","regnumb1ny","regnumb1nyrobust","regnumbny2","regnumbny2robust","totdur1ny","totdur1nyrobust","totdurny2","totdurny2robust","persagg1ny","persagg1nyrobust","persaggny2","persaggny2robust","tenure1ny","tenure1nyrobust","tenureny2","tenureny2robust","chaexerv"
"5891","Portugal",133,235,620,1982,9.16666603088379,10,9.58333301544189,9.58333301544189,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.5064377784729,0.5064377784729,1700,2010,NA,NA,"Multi-party","Multi-party","limited multiparty","1",4,4,4,4,39,39,39,39,0.388888895511627,0.388888895511627,0.388888895511627,0.388888895511627,2.57142853736877,2.57142853736877,2.57142853736877,2.57142853736877,0
"5892","Portugal",133,235,620,1983,9.16666603088379,10,9.58333301544189,9.58333301544189,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.402390450239182,0.402390450239182,1700,2010,NA,NA,"Multi-party","Multi-party","limited multiparty","1",4,4,4,4,39,39,39,39,0.388888895511627,0.388888895511627,0.388888895511627,0.388888895511627,2.57142853736877,2.57142853736877,2.57142853736877,2.57142853736877,1
"5893","Portugal",133,235,620,1984,9.16666603088379,10,9.58333301544189,9.58333301544189,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.402390450239182,0.402390450239182,1700,2010,NA,NA,"Multi-party","Multi-party","limited multiparty","1",4,4,4,4,39,39,39,39,0.388888895511627,0.388888895511627,0.388888895511627,0.388888895511627,2.57142853736877,2.57142853736877,2.57142853736877,2.57142853736877,0
"5894","Portugal",133,235,620,1985,9.16666603088379,10,9.58333301544189,9.58333301544189,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.351999998092651,0.351999998092651,1700,2010,NA,NA,"Multi-party","Multi-party","limited multiparty","1",4,4,4,4,39,39,39,39,0.388888895511627,0.388888895511627,0.388888895511627,0.388888895511627,2.57142853736877,2.57142853736877,2.57142853736877,2.57142853736877,1
"5895","Portugal",133,235,620,1986,9.16666603088379,10,9.58333301544189,9.58333301544189,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.351999998092651,0.351999998092651,1700,2010,NA,NA,"Multi-party","Multi-party","limited multiparty","1",4,4,4,4,39,39,39,39,0.388888895511627,0.388888895511627,0.388888895511627,0.388888895511627,2.57142853736877,2.57142853736877,2.57142853736877,2.57142853736877,0
"5896","Portugal",133,235,620,1987,9.16666603088379,10,9.58333301544189,9.58333301544189,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.592000007629395,0.592000007629395,1700,2010,NA,NA,"Multi-party","Multi-party","limited multiparty","1",4,4,4,4,39,39,39,39,0.388888895511627,0.388888895511627,0.388888895511627,0.388888895511627,2.57142853736877,2.57142853736877,2.57142853736877,2.57142853736877,0
"5897","Portugal",133,235,620,1988,9.16666603088379,10,9.58333301544189,9.58333301544189,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.592000007629395,0.592000007629395,1700,2010,NA,NA,"Multi-party","Multi-party","limited multiparty","1",4,4,4,4,39,39,39,39,0.388888895511627,0.388888895511627,0.388888895511627,0.388888895511627,2.57142853736877,2.57142853736877,2.57142853736877,2.57142853736877,0
"5898","Portugal",133,235,620,1989,9.16666603088379,10,9.58333301544189,9.58333301544189,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.592000007629395,0.592000007629395,1700,2010,NA,NA,"Multi-party","Multi-party","limited multiparty","1",4,4,4,4,39,39,39,39,0.388888895511627,0.388888895511627,0.388888895511627,0.388888895511627,2.57142853736877,2.57142853736877,2.57142853736877,2.57142853736877,0
"5899","Portugal",133,235,620,1990,9.16666603088379,10,9.58333301544189,9.58333301544189,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.592000007629395,0.592000007629395,1700,2010,NA,NA,"Multi-party","Multi-party","limited multiparty","1",4,4,4,4,39,39,39,39,0.388888895511627,0.388888895511627,0.388888895511627,0.388888895511627,2.57142853736877,2.57142853736877,2.57142853736877,2.57142853736877,0
"5900","Portugal",133,235,620,1991,10,10,10,10,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.58695650100708,0.58695650100708,1700,2010,NA,NA,"Multi-party","Multi-party","limited multiparty","1",4,4,4,4,39,39,39,39,0.388888895511627,0.388888895511627,0.388888895511627,0.388888895511627,2.57142853736877,2.57142853736877,2.57142853736877,2.57142853736877,0
"5901","Portugal",133,235,620,1992,10,10,10,10,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.58695650100708,0.58695650100708,1700,2010,NA,NA,"Multi-party","Multi-party","limited multiparty","1",4,4,4,4,39,39,39,39,0.388888895511627,0.388888895511627,0.388888895511627,0.388888895511627,2.57142853736877,2.57142853736877,2.57142853736877,2.57142853736877,0
"5902","Portugal",133,235,620,1993,10,10,10,10,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.58695650100708,0.58695650100708,1700,2010,NA,NA,"Multi-party","Multi-party","limited multiparty","1",4,4,4,4,39,39,39,39,0.388888895511627,0.388888895511627,0.388888895511627,0.388888895511627,2.57142853736877,2.57142853736877,2.57142853736877,2.57142853736877,0
"5903","Portugal",133,235,620,1994,10,10,10,10,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.58695650100708,0.58695650100708,1700,2010,NA,NA,"Multi-party","Multi-party","limited multiparty","1",4,4,4,4,39,39,39,39,0.388888895511627,0.388888895511627,0.388888895511627,0.388888895511627,2.57142853736877,2.57142853736877,2.57142853736877,2.57142853736877,0
"5904","Portugal",133,235,620,1995,10,10,10,10,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.484848499298096,0.484848499298096,1700,2010,NA,NA,"Multi-party","Multi-party","limited multiparty","1",4,4,4,4,39,39,39,39,0.388888895511627,0.388888895511627,0.388888895511627,0.388888895511627,2.57142853736877,2.57142853736877,2.57142853736877,2.57142853736877,1
"5905","Portugal",133,235,620,1996,10,10,10,10,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.484848499298096,0.484848499298096,1700,2010,NA,NA,"Multi-party","Multi-party","limited multiparty","1",4,4,4,4,39,39,39,39,0.388888895511627,0.388888895511627,0.388888895511627,0.388888895511627,2.57142853736877,2.57142853736877,2.57142853736877,2.57142853736877,0
"5906","Portugal",133,235,620,1997,10,10,10,10,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.484848499298096,0.484848499298096,1700,2010,NA,NA,"Multi-party","Multi-party","limited multiparty","1",4,4,4,4,39,39,39,39,0.388888895511627,0.388888895511627,0.388888895511627,0.388888895511627,2.57142853736877,2.57142853736877,2.57142853736877,2.57142853736877,0
"5907","Portugal",133,235,620,1998,10,10,10,10,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.484848499298096,0.484848499298096,1700,2010,NA,NA,"Multi-party","Multi-party","limited multiparty","1",4,4,4,4,39,39,39,39,0.388888895511627,0.388888895511627,0.388888895511627,0.388888895511627,2.57142853736877,2.57142853736877,2.57142853736877,2.57142853736877,0
"5908","Portugal",133,235,620,1999,10,10,10,10,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1700,2010,NA,NA,"Multi-party","Multi-party","limited multiparty","1",4,4,4,4,39,39,39,39,0.388888895511627,0.388888895511627,0.388888895511627,0.388888895511627,2.57142853736877,2.57142853736877,2.57142853736877,2.57142853736877,0
"5909","Portugal",133,235,620,2000,10,10,10,10,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1700,2010,NA,NA,"Multi-party","Multi-party","limited multiparty","1",4,4,4,4,39,39,39,39,0.388888895511627,0.388888895511627,0.388888895511627,0.388888895511627,2.57142853736877,2.57142853736877,2.57142853736877,2.57142853736877,0
"5910","Portugal",133,235,620,2001,10,10,10,10,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1700,2010,NA,NA,"Multi-party","Multi-party","limited multiparty","1",4,4,4,4,39,39,39,39,0.388888895511627,0.388888895511627,0.388888895511627,0.388888895511627,2.57142853736877,2.57142853736877,2.57142853736877,2.57142853736877,0
"5911","Portugal",133,235,620,2002,10,10,10,10,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.45652174949646,0.45652174949646,1700,2010,NA,NA,"Multi-party","Multi-party","limited multiparty","1",4,4,4,4,39,39,39,39,0.388888895511627,0.388888895511627,0.388888895511627,0.388888895511627,2.57142853736877,2.57142853736877,2.57142853736877,2.57142853736877,0
"5912","Portugal",133,235,620,2003,10,10,10,10,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.45652174949646,0.45652174949646,1700,2010,NA,NA,"Multi-party","Multi-party","limited multiparty","1",4,4,4,4,39,39,39,39,0.388888895511627,0.388888895511627,0.388888895511627,0.388888895511627,2.57142853736877,2.57142853736877,2.57142853736877,2.57142853736877,0
"5913","Portugal",133,235,620,2004,10,10,10,10,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.45652174949646,0.45652174949646,1700,2010,NA,NA,"Multi-party","Multi-party","limited multiparty","1",4,4,4,4,39,39,39,39,0.388888895511627,0.388888895511627,0.388888895511627,0.388888895511627,2.57142853736877,2.57142853736877,2.57142853736877,2.57142853736877,1
"5914","Portugal",133,235,620,2005,10,10,10,10,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.526086986064911,0.526086986064911,1700,2010,NA,NA,"Multi-party","Multi-party","limited multiparty","1",4,4,4,4,39,39,39,39,0.388888895511627,0.388888895511627,0.388888895511627,0.388888895511627,2.57142853736877,2.57142853736877,2.57142853736877,2.57142853736877,1
"5915","Portugal",133,235,620,2006,10,10,10,10,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.526086986064911,0.526086986064911,1700,2010,NA,NA,"Multi-party","Multi-party","limited multiparty","1",4,4,4,4,39,39,39,39,0.388888895511627,0.388888895511627,0.388888895511627,0.388888895511627,2.57142853736877,2.57142853736877,2.57142853736877,2.57142853736877,0
"5916","Portugal",133,235,620,2007,10,10,10,10,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.526086986064911,0.526086986064911,1700,2010,NA,NA,"Multi-party","Multi-party","limited multiparty","1",4,4,4,4,39,39,39,39,0.388888895511627,0.388888895511627,0.388888895511627,0.388888895511627,2.57142853736877,2.57142853736877,2.57142853736877,2.57142853736877,0
"5917","Portugal",133,235,620,2008,10,10,10,10,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.526086986064911,0.526086986064911,1700,2010,NA,NA,"Multi-party","Multi-party","limited multiparty","1",4,4,4,4,39,39,39,39,0.388888895511627,0.388888895511627,0.388888895511627,0.388888895511627,2.57142853736877,2.57142853736877,2.57142853736877,2.57142853736877,0
"5918","Portugal",133,235,620,2009,10,10,10,10,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.421739131212234,0.421739131212234,1700,2010,NA,NA,"Multi-party","Multi-party","limited multiparty","1",4,4,4,4,39,39,39,39,0.388888895511627,0.388888895511627,0.388888895511627,0.388888895511627,2.57142853736877,2.57142853736877,2.57142853736877,2.57142853736877,0
"5919","Portugal",133,235,620,2010,10,10,10,10,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.421739131212234,0.421739131212234,1700,2010,NA,NA,"Multi-party","Multi-party","limited multiparty","1",4,4,4,4,39,39,39,39,0.388888895511627,0.388888895511627,0.388888895511627,0.388888895511627,2.57142853736877,2.57142853736877,2.57142853736877,2.57142853736877,0
"5920","Portugal",133,235,620,2011,10,10,10,10,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.469565212726593,0.469565212726593,NA,NA,NA,NA,"Multi-party","Multi-party","limited multiparty","1",4,4,4,4,39,39,39,39,0.388888895511627,0.388888895511627,0.388888895511627,0.388888895511627,2.57142853736877,2.57142853736877,2.57142853736877,2.57142853736877,1
"5921","Portugal",133,235,620,2012,10,10,10,10,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.469565212726593,0.469565212726593,NA,NA,NA,NA,"Multi-party","Multi-party","limited multiparty","1",4,4,4,4,39,39,39,39,0.388888895511627,0.388888895511627,0.388888895511627,0.388888895511627,2.57142853736877,2.57142853736877,2.57142853736877,2.57142853736877,NA
"5922","Portugal",133,235,620,2013,10,10,10,10,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,0.469565212726593,0.469565212726593,NA,NA,NA,NA,"Multi-party","Multi-party","limited multiparty","1",4,4,4,4,39,39,39,39,0.388888895511627,0.388888895511627,0.388888895511627,0.388888895511627,2.57142853736877,2.57142853736877,2.57142853736877,2.57142853736877,NA
"5923","Portugal",133,235,620,2014,10,10,10,10,"Democracy",100,"democracy",100,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"Multi-party","Multi-party","limited multiparty","1",4,4,4,4,39,39,39,39,0.388888895511627,0.388888895511627,0.388888895511627,0.388888895511627,2.57142853736877,2.57142853736877,2.57142853736877,2.57142853736877,NA
"5924","Qatar",135,694,634,1972,2.5,0,1.25,1.25,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2005,1971,1971,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,1
"5925","Qatar",135,694,634,1973,2.5,0,1.25,1.25,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2010,1971,1971,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,0
"5926","Qatar",135,694,634,1974,2.5,0,1.25,1.25,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2010,1971,1971,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,0
"5927","Qatar",135,694,634,1975,2.5,0,1.25,1.25,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2010,1971,1971,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,0
"5928","Qatar",135,694,634,1976,3.33333325386047,0,1.66666662693024,1.66666662693024,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2010,1971,1971,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,0
"5929","Qatar",135,694,634,1977,3.33333325386047,0,1.66666662693024,1.66666662693024,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2010,1971,1971,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,0
"5930","Qatar",135,694,634,1978,3.33333325386047,0,1.66666662693024,1.66666662693024,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2010,1971,1971,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,0
"5931","Qatar",135,694,634,1979,3.33333325386047,0,1.66666662693024,1.66666662693024,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2010,1971,1971,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,0
"5932","Qatar",135,694,634,1980,3.33333325386047,0,1.66666662693024,1.66666662693024,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2010,1971,1971,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,0
"5933","Qatar",135,694,634,1981,3.33333325386047,0,1.66666662693024,1.66666662693024,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2010,1971,1971,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,0
"5934","Qatar",135,694,634,1982,3.33333325386047,0,1.66666662693024,1.66666662693024,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2010,1971,1971,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,0
"5935","Qatar",135,694,634,1983,3.33333325386047,0,1.66666662693024,1.66666662693024,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2010,1971,1971,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,0
"5936","Qatar",135,694,634,1984,3.33333325386047,0,1.66666662693024,1.66666662693024,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2010,1971,1971,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,0
"5937","Qatar",135,694,634,1985,3.33333325386047,0,1.66666662693024,1.66666662693024,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2010,1971,1971,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,0
"5938","Qatar",135,694,634,1986,3.33333325386047,0,1.66666662693024,1.66666662693024,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2010,1971,1971,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,0
"5939","Qatar",135,694,634,1987,3.33333325386047,0,1.66666662693024,1.66666662693024,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2010,1971,1971,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,0
"5940","Qatar",135,694,634,1988,3.33333325386047,0,1.66666662693024,1.66666662693024,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2010,1971,1971,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,0
"5941","Qatar",135,694,634,1989,1.66666662693024,0,0.833333313465118,0.833333313465118,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2010,1971,1971,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,0
"5942","Qatar",135,694,634,1990,1.66666662693024,0,0.833333313465118,0.833333313465118,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2010,1971,1971,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,0
"5943","Qatar",135,694,634,1991,1.66666662693024,0,0.833333313465118,0.833333313465118,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2010,1971,1971,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,0
"5944","Qatar",135,694,634,1992,0.833333313465118,0,0.416666656732559,0.416666656732559,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2010,1971,1971,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,0
"5945","Qatar",135,694,634,1993,0.833333313465118,0,0.416666656732559,0.416666656732559,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2010,1971,1971,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,0
"5946","Qatar",135,694,634,1994,0.833333313465118,0,0.416666656732559,0.416666656732559,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2010,1971,1971,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,0
"5947","Qatar",135,694,634,1995,0.833333313465118,0,0.416666656732559,0.416666656732559,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2010,1971,1971,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,1
"5948","Qatar",135,694,634,1996,0.833333313465118,0,0.416666656732559,0.416666656732559,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2010,1971,1971,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,0
"5949","Qatar",135,694,634,1997,0.833333313465118,0,0.416666656732559,0.416666656732559,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2010,1971,1971,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,0
"5950","Qatar",135,694,634,1998,0.833333313465118,0,0.416666656732559,0.416666656732559,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2010,1971,1971,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,0
"5951","Qatar",135,694,634,1999,1.66666662693024,0,0.833333313465118,0.833333313465118,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2010,1971,1971,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,0
"5952","Qatar",135,694,634,2000,1.66666662693024,0,0.833333313465118,0.833333313465118,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2010,1971,1971,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,0
"5953","Qatar",135,694,634,2001,1.66666662693024,0,0.833333313465118,0.833333313465118,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2010,1971,1971,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,0
"5954","Qatar",135,694,634,2002,1.66666662693024,0,0.833333313465118,0.833333313465118,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2010,1971,1971,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,0
"5955","Qatar",135,694,634,2003,1.66666662693024,0,0.833333313465118,0.833333313465118,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2010,1971,1971,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,0
"5956","Qatar",135,694,634,2004,2.5,0,1.25,1.25,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2010,NA,NA,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,0
"5957","Qatar",135,694,634,2005,2.5,0,1.25,1.25,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,NA,NA,1971,2010,NA,NA,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,0
"5958","Qatar",135,694,634,2006,2.5,0,1.25,1.25,"Monarchy",1,"monarchy",17,1,1,0,0,0,0,0,0,0,0,1,1,1971,2010,NA,NA,"Monarchy",NA,"monarchy",NA,1,1,1,1,43,43,43,43,0.0750000029802322,0.0750000029802322,0.0750000029802322,0.0750000029802322,13.3333330154419,13.3333330154419,13.3333330154419,13.3333330154419,0
